Folder 0
0.0: 0.2179727554321289: 5.842508366311925
0.0: 0.2773701250553131: 24.38156261503499
0.0: 0.07980799674987793: 16.266978008716208
0.0: 0.12725001573562622: 12.632400919452175
0.0: 0.04779278114438057: 44.2808149698333
0.0: 0.08817148208618164: 35.77444433731072
0.0: 0.1955343633890152: 11.034276797394917
0.0: 0.14261797070503235: 12.724677130358385
0.0: 0.28995978832244873: 11.920471136436277
0.0: 0.15202772617340088: 14.830416844929733
0.0: 0.09172356873750687: 27.842052007265163
0.0: 0.011491578072309494: 30.738156088763947
0.0: 0.13300029933452606: 24.537223508897835
0.0: 0.10573533177375793: 24.076434649056697
0.0: 0.08338134735822678: 29.07653527603506
0.0: 0.09580295532941818: 8.781848838850223
0.0: 0.08400149643421173: 22.58978120359931
0.0: 0.20471303164958954: 10.000092449241382
0.0: 0.18404603004455566: 36.67450130727696
0.0: 0.10065481066703796: 9.43310127848508
0.0: 0.16639545559883118: 6.5344303623145885
0.0: 0.07193096727132797: 13.399686735472114
0.0: 0.11340741068124771: 21.26102889908897
0.0: 0.17119427025318146: 10.580928400835589
0.0: 0.07877615839242935: 57.11900616097054
0.0: 0.14699794352054596: 35.71619855570539
0.0: 0.0829756110906601: 16.291149936793705
0.0: 0.13699345290660858: 13.74549293154925
0.0: 0.07593794912099838: 9.985934306598386
0.0: 0.06884687393903732: 22.702888372998014
0.0: 0.06972941011190414: 15.60531480946394
0.0: 0.09532413631677628: 42.9822191601731
0.0: 0.10354498028755188: 43.19039690390953
0.0: 0.2373351752758026: 12.133152831003168
0.0: 0.06942486763000488: 9.05079732917202
0.0: 0.18652577698230743: 23.63586280296111
0.0: 0.0729210302233696: 8.699404963147325
0.0: 0.08021212369203568: 17.223510742521388
0.0: 0.07905826717615128: 34.22520481486663
0.0: 0.040541332215070724: 25.900001647506947
0.0: 0.2564451992511749: 40.37733231141328
0.0: 0.1749536097049713: 17.228930972181367
0.0: 0.032147616147994995: 67.06711126059987
0.0: 0.12466520816087723: 31.15312948786491
0.0: 0.1629433035850525: 12.34642433252844
0.0: 0.20367932319641113: 16.90686606033216
0.0: 0.1448468714952469: 7.4026172868147055
0.0: 0.05267629399895668: 23.12253189475593
0.0: 0.09101827442646027: 11.861361558557933
0.0: 0.16853450238704681: 33.093495380035684
0.0: 0.058107927441596985: 13.189525674615636
0.0: 0.04768075793981552: 43.13736626692226
0.0: 0.09168067574501038: 20.815452708748946
0.0: 0.25848740339279175: 15.731323856856482
0.0: 0.1749565601348877: 14.413640100828447
0.0: 0.2211000919342041: 13.35631667984886
0.0: 0.21976998448371887: 61.489941015092676
0.0: 0.23553094267845154: 40.64944510983669
0.0: 0.2401321679353714: 41.76507730572926
0.0: 0.050781503319740295: 35.2785435464067
0.0: 0.1218380481004715: 11.407524624359331
0.0: 0.03240374103188515: 11.786789438971455
0.0: 0.2109265774488449: 63.84422814449597
0.0: 0.14082440733909607: 44.9429099078939
0.0: 0.31406351923942566: 16.313997234817773
0.0: 0.07082702964544296: 11.99073192997705
0.0: 0.053409479558467865: 24.235620501331955
0.0: 0.044846370816230774: 32.25749275019725
0.0: 0.11744590103626251: 15.043693232124063
0.0: 0.4516414701938629: 25.171630435608648
0.0: 0.10176409035921097: 30.683343454051986
0.0: 0.1501389592885971: 2.4663288755989914
0.0: 0.3746083676815033: 45.86036308434585
0.0: 0.04908714443445206: 15.118802011738074
0.0: 0.14246413111686707: 14.520863176430671
1.0: 0.8539802432060242: 44.2626355539371
1.0: 0.40538275241851807: 8.410947808028851
1.0: 0.3384104073047638: 20.642506373964526
1.0: 0.48778077960014343: 14.876515117961494
1.0: 0.21396560966968536: 19.580412435474187
1.0: 0.5267985463142395: 17.676265182316442
1.0: 0.7544761300086975: 14.800566761353775
1.0: 0.7849903702735901: 17.172985836639054
1.0: 0.07214108109474182: 22.203782046548387
1.0: 0.8066400289535522: 15.448676887145519
1.0: 0.898385226726532: 26.83891089115027
1.0: 0.7104754447937012: 15.976604520468463
1.0: 0.9029144644737244: 28.62913893593232
1.0: 0.8263653516769409: 48.87411739046665
1.0: 0.9844380021095276: 28.374328600730266
1.0: 0.18526488542556763: 11.390160533531189
1.0: 0.13418130576610565: 9.129832471068923
1.0: 0.30024784803390503: 8.011422681027044
1.0: 0.6533656716346741: 18.302197487075077
1.0: 0.999955415725708: 45.982718239308575
1.0: 0.25548532605171204: 15.039258239367454
1.0: 0.8517066836357117: 18.52332885005767
1.0: 0.9803875684738159: 14.973042255152125
1.0: 0.48505571484565735: 12.224691721851855
1.0: 0.8357768058776855: 45.558637160565254
1.0: 0.9295392036437988: 5.842508366311925
1.0: 0.4780332148075104: 24.38156261503499
1.0: 0.2418322116136551: 16.266978008716208
1.0: 0.1491256207227707: 12.632400919452175
1.0: 0.8704967498779297: 44.2808149698333
1.0: 0.9391552805900574: 35.77444433731072
1.0: 0.0941270962357521: 11.034276797394917
1.0: 0.11268041282892227: 12.724677130358385
1.0: 0.16831880807876587: 11.920471136436277
1.0: 0.7786551117897034: 14.830416844929733
1.0: 0.9058861136436462: 27.842052007265163
1.0: 0.6183140873908997: 30.738156088763947
1.0: 0.8087048530578613: 24.537223508897835
1.0: 0.8620102405548096: 24.076434649056697
1.0: 0.8997999429702759: 29.07653527603506
1.0: 0.5526803731918335: 8.781848838850223
1.0: 0.10217900574207306: 22.58978120359931
1.0: 0.3982139825820923: 10.000092449241382
1.0: 0.8588210940361023: 36.67450130727696
1.0: 0.0595962218940258: 9.43310127848508
1.0: 0.03874436393380165: 6.5344303623145885
1.0: 0.5920121073722839: 13.399686735472114
1.0: 0.6784986853599548: 21.26102889908897
1.0: 0.16245804727077484: 10.580928400835589
1.0: 0.8351913690567017: 57.11900616097054
1.0: 0.898082971572876: 35.71619855570539
1.0: 0.6063902974128723: 16.291149936793705
1.0: 0.2815878391265869: 13.74549293154925
1.0: 0.11838772892951965: 9.985934306598386
1.0: 0.9125174880027771: 22.702888372998014
1.0: 0.2533334493637085: 15.60531480946394
1.0: 0.9735295176506042: 42.9822191601731
1.0: 0.4034397304058075: 43.19039690390953
1.0: 0.5459539294242859: 12.133152831003168
1.0: 0.20051316916942596: 9.05079732917202
1.0: 0.5170232653617859: 23.63586280296111
1.0: 0.522982656955719: 8.699404963147325
1.0: 0.06268308311700821: 17.223510742521388
1.0: 0.8848350644111633: 34.22520481486663
1.0: 0.9158256649971008: 25.900001647506947
1.0: 0.9112815260887146: 40.37733231141328
1.0: 0.8051877021789551: 17.228930972181367
1.0: 0.9952502250671387: 67.06711126059987
1.0: 0.4995303452014923: 31.15312948786491
1.0: 0.10295254737138748: 12.34642433252844
1.0: 0.37386587262153625: 16.90686606033216
1.0: 0.339883953332901: 7.4026172868147055
1.0: 0.7840417623519897: 23.12253189475593
1.0: 0.2340461164712906: 11.861361558557933
1.0: 0.9463567137718201: 33.093495380035684
1.0: 0.7086173295974731: 13.189525674615636
1.0: 0.8872411847114563: 43.13736626692226
1.0: 0.9892170429229736: 20.815452708748946
1.0: 0.4422116279602051: 15.731323856856482
1.0: 0.25221797823905945: 14.413640100828447
1.0: 0.34710702300071716: 13.35631667984886
1.0: 0.9187288284301758: 61.489941015092676
1.0: 0.9622284770011902: 40.64944510983669
1.0: 0.9833016991615295: 41.76507730572926
1.0: 0.992787778377533: 35.2785435464067
1.0: 0.6012364029884338: 11.407524624359331
1.0: 0.057831376791000366: 11.786789438971455
1.0: 0.9379735589027405: 63.84422814449597
1.0: 0.8925457000732422: 44.9429099078939
1.0: 0.3970280885696411: 16.313997234817773
1.0: 0.7325823307037354: 11.99073192997705
1.0: 0.6093481183052063: 24.235620501331955
1.0: 0.9635342359542847: 32.25749275019725
1.0: 0.061167921870946884: 15.043693232124063
1.0: 0.7457762956619263: 25.171630435608648
1.0: 0.8918023109436035: 30.683343454051986
1.0: 0.22792565822601318: 2.4663288755989914
1.0: 0.9820709824562073: 45.86036308434585
1.0: 0.8257291316986084: 15.118802011738074
1.0: 0.6853979825973511: 14.520863176430671
0.0: 0.11126643419265747: 13.3728951983464
0.0: 0.12849479913711548: 28.960851904831422
0.0: 0.11425159126520157: 9.68156921040806
0.0: 0.06456058472394943: 22.8892649569807
0.0: 0.12923970818519592: 56.71805475085427
0.0: 0.1681898981332779: 52.89847635868269
0.0: 0.22046102583408356: 11.35643948628197
0.0: 0.0753205344080925: 29.32481257703855
0.0: 0.15440477430820465: 12.79970624483058
0.0: 0.08096626400947571: 17.244142446137616
0.0: 0.27452564239501953: 31.212901469879746
0.0: 0.07329760491847992: 49.568217974389476
0.0: 0.525927722454071: 56.6582996148775
0.0: 0.07061503082513809: 75.60605497691094
0.0: 0.06645011901855469: 15.61743411083052
0.0: 0.13857479393482208: 10.546883849350664
0.0: 0.29857924580574036: 41.38245960533317
0.0: 0.06390339136123657: 20.840438328692404
0.0: 0.17264674603939056: 17.031644436888904
0.0: 0.08481143414974213: 24.643018949026228
0.0: 0.08882083743810654: 20.4472879871795
0.0: 0.09514084458351135: 42.26706614545415
0.0: 0.09228064119815826: 23.659836356508876
0.0: 0.053129009902477264: 24.58708817291629
0.0: 0.2580642104148865: 58.002183464173505
0.0: 0.16842421889305115: 63.86264170113003
0.0: 0.08994155377149582: 19.02717052046839
0.0: 0.11240828037261963: 16.91049517648478
0.0: 0.07187091559171677: 26.44008377059753
0.0: 0.11811463534832001: 8.093670982365566
0.0: 0.02865123562514782: 18.519602359952604
0.0: 0.39327508211135864: 5.633579205530932
0.0: 0.10658947378396988: 13.387141527326332
0.0: 0.09121295064687729: 9.960437224215156
0.0: 0.26881375908851624: 16.06794205185044
0.0: 0.09713798016309738: 9.955315908680856
0.0: 0.19384492933750153: 11.079592856434882
0.0: 0.14331842958927155: 13.770537966507122
0.0: 0.10670790076255798: 8.335920776563206
0.0: 0.11795245856046677: 42.96029033483349
0.0: 0.22937226295471191: 63.27307972696042
0.0: 0.17152956128120422: 33.6058728287375
0.0: 0.06486523896455765: 23.5682944393294
0.0: 0.31811511516571045: 42.850058264208585
0.0: 0.16956157982349396: 50.919752077118524
0.0: 0.2193726897239685: 41.781276473416064
0.0: 0.06751272827386856: 16.603458483995535
0.0: 0.16496537625789642: 13.75080764117432
0.0: 0.1356194019317627: 11.807162685436433
0.0: 0.2930240035057068: 36.85327540654757
0.0: 0.03711507096886635: 33.58945996813382
0.0: 0.10493201017379761: 26.948363369509355
0.0: 0.08369837701320648: 39.09556236392503
0.0: 0.07928586006164551: 17.445421897656644
0.0: 0.014519059099256992: 19.913798572705282
0.0: 0.1421004831790924: 21.287396444121878
0.0: 0.16220872104167938: 42.3426707459947
0.0: 0.27372920513153076: 15.558889439100426
0.0: 0.016742505133152008: 15.93922743725675
0.0: 0.10074613988399506: 28.360639839909037
0.0: 0.1254117339849472: 29.86386651994093
0.0: 0.14023536443710327: 7.184756582164437
0.0: 0.039677053689956665: 7.882069003001368
0.0: 0.25155705213546753: 33.611395081821165
0.0: 0.1155659407377243: 48.65741846258773
0.0: 0.13484804332256317: 7.264026418459181
0.0: 0.12290070205926895: 34.373655945670365
0.0: 0.03550848364830017: 86.21625449841356
0.0: 0.060030389577150345: 15.168041801821037
0.0: 0.14474646747112274: 20.189053583869413
0.0: 0.05790133401751518: 27.18031880738986
0.0: 0.12888705730438232: 17.802828695402855
0.0: 0.2700565755367279: 27.79551244284625
0.0: 0.07127229124307632: 9.88586726946328
0.0: 0.09038233011960983: 23.9313625302106
0.0: 0.05617455393075943: 25.552516518767586
0.0: 0.20326991379261017: 39.843867673151934
0.0: 0.301285058259964: 35.2897964166125
0.0: 0.22154845297336578: 8.264555516835802
0.0: 0.045628346502780914: 15.83440418770976
0.0: 0.27853041887283325: 54.77958774104291
0.0: 0.1409492790699005: 10.331140170459863
0.0: 0.11412812769412994: 42.76813736956827
0.0: 0.10529302805662155: 25.295306242419013
0.0: 0.26110804080963135: 13.938427848603585
0.0: 0.11854620277881622: 26.63143147247176
0.0: 0.36583536863327026: 73.65138326566715
0.0: 0.35725876688957214: 22.033783709871415
0.0: 0.052008241415023804: 19.110769887298453
0.0: 0.15424901247024536: 13.743452983359802
0.0: 0.35279518365859985: 23.06716821590915
0.0: 0.13460449874401093: 46.566787656109504
0.0: 0.08250606060028076: 19.31078774341141
0.0: 0.04427899047732353: 47.70453010264894
0.0: 0.28193017840385437: 20.86808732820269
0.0: 0.2252117544412613: 16.232650638324266
0.0: 0.05815572664141655: 20.43235130511074
0.0: 0.12341230362653732: 20.964759143778274
0.0: 0.01547988224774599: 43.23203306916626
0.0: 0.10398527979850769: 18.41472571153266
1.0: 0.30425018072128296: 13.3728951983464
1.0: 0.8983528017997742: 28.960851904831422
1.0: 0.5346567034721375: 9.68156921040806
1.0: 0.4206826090812683: 22.8892649569807
1.0: 0.9570911526679993: 56.71805475085427
1.0: 0.9682860970497131: 52.89847635868269
1.0: 0.3844188451766968: 11.35643948628197
1.0: 0.770228922367096: 29.32481257703855
1.0: 0.30459070205688477: 12.79970624483058
1.0: 0.8504830002784729: 17.244142446137616
1.0: 0.8125502467155457: 31.212901469879746
1.0: 0.9571178555488586: 49.568217974389476
1.0: 0.9100385308265686: 56.6582996148775
1.0: 0.8555707931518555: 75.60605497691094
1.0: 0.2558978199958801: 15.61743411083052
1.0: 0.14952526986598969: 10.546883849350664
1.0: 0.9415706396102905: 41.38245960533317
1.0: 0.9090031981468201: 20.840438328692404
1.0: 0.274949848651886: 17.031644436888904
1.0: 0.32786113023757935: 24.643018949026228
1.0: 0.6406574845314026: 20.4472879871795
1.0: 0.9616149067878723: 42.26706614545415
1.0: 0.2747407555580139: 23.659836356508876
1.0: 0.6466789245605469: 24.58708817291629
1.0: 0.9746270179748535: 58.002183464173505
1.0: 0.9059188365936279: 63.86264170113003
1.0: 0.0986454039812088: 19.02717052046839
1.0: 0.3757173717021942: 16.91049517648478
1.0: 0.4610738456249237: 26.44008377059753
1.0: 0.1091417521238327: 8.093670982365566
1.0: 0.8722507953643799: 18.519602359952604
1.0: 0.09009791910648346: 5.633579205530932
1.0: 0.28142982721328735: 13.387141527326332
1.0: 0.06371473520994186: 9.960437224215156
1.0: 0.2622942328453064: 16.06794205185044
1.0: 0.2805420458316803: 9.955315908680856
1.0: 0.21199806034564972: 11.079592856434882
1.0: 0.17908012866973877: 13.770537966507122
1.0: 0.07366802543401718: 8.335920776563206
1.0: 0.9817995429039001: 42.96029033483349
1.0: 0.8756513595581055: 63.27307972696042
1.0: 0.8908767104148865: 33.6058728287375
1.0: 0.4352978467941284: 23.5682944393294
1.0: 0.9781423807144165: 42.850058264208585
1.0: 0.9450996518135071: 50.919752077118524
1.0: 0.9624456763267517: 41.781276473416064
1.0: 0.3844921588897705: 16.603458483995535
1.0: 0.3765241801738739: 13.75080764117432
1.0: 0.06861250102519989: 11.807162685436433
1.0: 0.9642210006713867: 36.85327540654757
1.0: 0.7409207820892334: 33.58945996813382
1.0: 0.15319962799549103: 26.948363369509355
1.0: 0.8354264497756958: 39.09556236392503
1.0: 0.6420105695724487: 17.445421897656644
1.0: 0.8548793792724609: 19.913798572705282
1.0: 0.9652571678161621: 21.287396444121878
1.0: 0.9253305196762085: 42.3426707459947
1.0: 0.4204575717449188: 15.558889439100426
1.0: 0.42206424474716187: 15.93922743725675
1.0: 0.7271754741668701: 28.360639839909037
1.0: 0.9931952953338623: 29.86386651994093
1.0: 0.07088686525821686: 7.184756582164437
1.0: 0.11434085667133331: 7.882069003001368
1.0: 0.9665905237197876: 33.611395081821165
1.0: 0.8741718530654907: 48.65741846258773
1.0: 0.15493586659431458: 7.264026418459181
1.0: 0.6157044768333435: 34.373655945670365
1.0: 0.9970671534538269: 86.21625449841356
1.0: 0.33905503153800964: 15.168041801821037
1.0: 0.5606684684753418: 20.189053583869413
1.0: 0.34337446093559265: 27.18031880738986
1.0: 0.07063756138086319: 17.802828695402855
1.0: 0.908115029335022: 27.79551244284625
1.0: 0.1830863356590271: 9.88586726946328
1.0: 0.9465775489807129: 23.9313625302106
1.0: 0.8426156044006348: 25.552516518767586
1.0: 0.8983096480369568: 39.843867673151934
1.0: 0.9409104585647583: 35.2897964166125
1.0: 0.6426025629043579: 8.264555516835802
1.0: 0.36977243423461914: 15.83440418770976
1.0: 0.995639443397522: 54.77958774104291
1.0: 0.1643981784582138: 10.331140170459863
1.0: 0.640200138092041: 42.76813736956827
1.0: 0.9134987592697144: 25.295306242419013
1.0: 0.12540234625339508: 13.938427848603585
1.0: 0.9573094844818115: 26.63143147247176
1.0: 0.846373438835144: 73.65138326566715
1.0: 0.09514114260673523: 22.033783709871415
1.0: 0.5063565373420715: 19.110769887298453
1.0: 0.12407245486974716: 13.743452983359802
1.0: 0.4840925335884094: 23.06716821590915
1.0: 0.6100018620491028: 46.566787656109504
1.0: 0.2595626711845398: 19.31078774341141
1.0: 0.9417532682418823: 47.70453010264894
1.0: 0.19764646887779236: 20.86808732820269
1.0: 0.8358729481697083: 16.232650638324266
1.0: 0.7953843474388123: 20.43235130511074
1.0: 0.43904128670692444: 20.964759143778274
1.0: 0.9144590497016907: 43.23203306916626
1.0: 0.6084391474723816: 18.41472571153266
Folder 2
0.0: 0.030539274215698242: 30.324290037583516
0.0: 0.08683935552835464: 8.3858241017234
0.0: 0.16989411413669586: 26.32709038724427
0.0: 0.4012050926685333: 29.864311812438984
0.0: 0.08068222552537918: 16.821329619144052
0.0: 0.15933164954185486: 31.70143900083381
0.0: 0.2238808125257492: 13.131839842326825
0.0: 0.12834590673446655: 16.009258437263632
0.0: 0.1918860524892807: 54.536396046482295
0.0: 0.047977201640605927: 4.343861947578991
0.0: 0.09669467061758041: 8.23664696805692
0.0: 0.27589336037635803: 14.497706930686824
0.0: 0.08112394064664841: 10.41905008632763
0.0: 0.2473864108324051: 45.97834671754574
0.0: 0.154295414686203: 44.305172358304645
0.0: 0.07924073189496994: 23.63305623459064
0.0: 0.12157738208770752: 10.845732228805339
0.0: 0.0527285672724247: 26.09054073130836
0.0: 0.23583002388477325: 63.912504427540505
0.0: 0.09198521822690964: 16.986446656870378
0.0: 0.08771825581789017: 15.357851221379931
0.0: 0.06599920243024826: 22.188020352935997
0.0: 0.3183979392051697: 7.391336561124098
0.0: 0.12597931921482086: 23.724805937638656
0.0: 0.09949738532304764: 17.803468434274308
0.0: 0.1322295069694519: 17.10656487794716
0.0: 0.25007620453834534: 21.698367062719132
0.0: 0.06632690876722336: 29.62626727623157
0.0: 0.08475429564714432: 15.668014733424926
0.0: 0.25252851843833923: 21.418131037193362
0.0: 0.07533947378396988: 29.081232716117874
0.0: 0.10861073434352875: 18.21988143464798
0.0: 0.195256769657135: 34.18894553104349
0.0: 0.1710200309753418: 17.31622413948563
0.0: 0.11105766892433167: 14.524419017763915
0.0: 0.09349586069583893: 9.528888879433495
0.0: 0.09256758540868759: 23.026666467897414
0.0: 0.09113317728042603: 7.622064348979567
0.0: 0.09619404375553131: 30.93748407723149
0.0: 0.02901575155556202: 3.180762578335024
0.0: 0.11765863746404648: 33.26528005501261
0.0: 0.12153089791536331: 8.34137671209374
0.0: 0.04054532200098038: 18.061881835460788
0.0: 0.030870862305164337: 19.98484910828889
0.0: 0.05301542580127716: 48.92987253045882
0.0: 0.3957812786102295: 28.268151218622734
0.0: 0.11125700175762177: 15.911691395191832
0.0: 0.08693620562553406: 12.316315686580216
0.0: 0.2070857137441635: 8.28999104981266
0.0: 0.1429443061351776: 23.474340321635005
0.0: 0.1626315712928772: 33.0931647507597
0.0: 0.058843545615673065: 10.681133544542837
0.0: 0.16688233613967896: 10.326848341747523
0.0: 0.1692507565021515: 43.79554270157952
0.0: 0.10863026231527328: 40.978709319720025
0.0: 0.3182235062122345: 34.50564908664977
0.0: 0.05704912915825844: 3.912904847237887
0.0: 0.30779892206192017: 14.526108074147697
0.0: 0.27489566802978516: 31.83757685227493
0.0: 0.08337070792913437: 44.66627079916536
0.0: 0.06367228180170059: 13.535488065822795
0.0: 0.1840524673461914: 17.477569405163845
0.0: 0.10197664797306061: 8.137281661892738
0.0: 0.16484716534614563: 36.2321983565064
0.0: 0.1550726294517517: 44.18457285537652
0.0: 0.1369822919368744: 17.821844441463252
0.0: 0.13635024428367615: 25.69327677840754
0.0: 0.22857168316841125: 13.410935797853865
0.0: 0.09422460198402405: 15.632547869237749
0.0: 0.18667133152484894: 18.62437714161069
0.0: 0.10187289863824844: 23.59413790138355
0.0: 0.3231409192085266: 18.697056959799273
0.0: 0.33033570647239685: 65.56988768921025
0.0: 0.14760370552539825: 31.68834127950172
0.0: 0.4842778146266937: 33.55558317779781
0.0: 0.06661219149827957: 43.85986511851336
0.0: 0.20895741879940033: 9.196288005976008
0.0: 0.10635575652122498: 16.857446091137152
0.0: 0.22963771224021912: 10.418934225492825
0.0: 0.027174854651093483: 25.237759496749725
0.0: 0.1982327699661255: 7.267046525823523
0.0: 0.14263859391212463: 35.40208966142737
0.0: 0.1955793797969818: 28.688571086821057
0.0: 0.1023637130856514: 18.838436427449924
0.0: 0.17136454582214355: 8.837682046253056
0.0: 0.21195989847183228: 42.99531425792741
0.0: 0.44247812032699585: 31.61567887597622
0.0: 0.5129923224449158: 18.133912763445657
0.0: 0.22969122231006622: 11.472035439416585
0.0: 0.09134837985038757: 23.468669908312524
0.0: 0.25959181785583496: 13.462850831658608
0.0: 0.06103198975324631: 21.141779448211
0.0: 0.11686230450868607: 65.87947451066417
0.0: 0.08662377297878265: 45.615198718642205
0.0: 0.08314887434244156: 16.82496813537324
0.0: 0.12515605986118317: 8.575788486885495
0.0: 0.11193493008613586: 47.83711959914362
0.0: 0.0130485063418746: 16.12624597950781
0.0: 0.05754660442471504: 24.499631490234915
0.0: 0.07656063139438629: 41.76829686384827
1.0: 0.8654614686965942: 30.324290037583516
1.0: 0.0952318087220192: 8.3858241017234
1.0: 0.9448558688163757: 26.32709038724427
1.0: 0.9677315950393677: 29.864311812438984
1.0: 0.46762391924858093: 16.821329619144052
1.0: 0.9612338542938232: 31.70143900083381
1.0: 0.15452376008033752: 13.131839842326825
1.0: 0.11680202931165695: 16.009258437263632
1.0: 0.9528160691261292: 54.536396046482295
1.0: 0.29597997665405273: 4.343861947578991
1.0: 0.1329718679189682: 8.23664696805692
1.0: 0.5649375319480896: 14.497706930686824
1.0: 0.19697533547878265: 10.41905008632763
1.0: 0.9142404794692993: 45.97834671754574
1.0: 0.9230276346206665: 44.305172358304645
1.0: 0.7286081314086914: 23.63305623459064
1.0: 0.15364602208137512: 10.845732228805339
1.0: 0.8984619975090027: 26.09054073130836
1.0: 0.9687209129333496: 63.912504427540505
1.0: 0.2762369215488434: 16.986446656870378
1.0: 0.644096851348877: 15.357851221379931
1.0: 0.538089394569397: 22.188020352935997
1.0: 0.2687241733074188: 7.391336561124098
1.0: 0.8187901973724365: 23.724805937638656
1.0: 0.5390512943267822: 17.803468434274308
1.0: 0.2339916229248047: 17.10656487794716
1.0: 0.542523980140686: 21.698367062719132
1.0: 0.9392059445381165: 29.62626727623157
1.0: 0.5973111987113953: 15.668014733424926
1.0: 0.2700096666812897: 21.418131037193362
1.0: 0.9541603922843933: 29.081232716117874
1.0: 0.6302282810211182: 18.21988143464798
1.0: 0.9697311520576477: 34.18894553104349
1.0: 0.22331851720809937: 17.31622413948563
1.0: 0.8035346865653992: 14.524419017763915
1.0: 0.21343544125556946: 9.528888879433495
1.0: 0.9280943870544434: 23.026666467897414
1.0: 0.2859787344932556: 7.622064348979567
1.0: 0.9296789765357971: 30.93748407723149
1.0: 0.1307496875524521: 3.180762578335024
1.0: 0.768124520778656: 33.26528005501261
1.0: 0.5493975281715393: 8.34137671209374
1.0: 0.7085516452789307: 18.061881835460788
1.0: 0.9223383069038391: 19.98484910828889
1.0: 0.9983267188072205: 48.92987253045882
1.0: 0.9727281332015991: 28.268151218622734
1.0: 0.6998617053031921: 15.911691395191832
1.0: 0.7550106048583984: 12.316315686580216
1.0: 0.1869163066148758: 8.28999104981266
1.0: 0.6162789463996887: 23.474340321635005
1.0: 0.8399945497512817: 33.0931647507597
1.0: 0.052377261221408844: 10.681133544542837
1.0: 0.15478695929050446: 10.326848341747523
1.0: 0.8060873746871948: 43.79554270157952
1.0: 0.7385343909263611: 40.978709319720025
1.0: 0.9082192182540894: 34.50564908664977
1.0: 0.5063561201095581: 3.912904847237887
1.0: 0.5345143675804138: 14.526108074147697
1.0: 0.18620486557483673: 31.83757685227493
1.0: 0.8114452362060547: 44.66627079916536
1.0: 0.1808614730834961: 13.535488065822795
1.0: 0.10782521218061447: 17.477569405163845
1.0: 0.10000243782997131: 8.137281661892738
1.0: 0.8113526105880737: 36.2321983565064
1.0: 0.9823810458183289: 44.18457285537652
1.0: 0.24418802559375763: 17.821844441463252
1.0: 0.8379704356193542: 25.69327677840754
1.0: 0.13384510576725006: 13.410935797853865
1.0: 0.8224834203720093: 15.632547869237749
1.0: 0.6037505269050598: 18.62437714161069
1.0: 0.348533570766449: 23.59413790138355
1.0: 0.6351079940795898: 18.697056959799273
1.0: 0.9272939562797546: 65.56988768921025
1.0: 0.5847514271736145: 31.68834127950172
1.0: 0.9437471628189087: 33.55558317779781
1.0: 0.9092651009559631: 43.85986511851336
1.0: 0.23074039816856384: 9.196288005976008
1.0: 0.5604250431060791: 16.857446091137152
1.0: 0.17959055304527283: 10.418934225492825
1.0: 0.32724010944366455: 25.237759496749725
1.0: 0.42711853981018066: 7.267046525823523
1.0: 0.3441307544708252: 35.40208966142737
1.0: 0.8755567073822021: 28.688571086821057
1.0: 0.8773009777069092: 18.838436427449924
1.0: 0.17253489792346954: 8.837682046253056
1.0: 0.9882137775421143: 42.99531425792741
1.0: 0.8841436505317688: 31.61567887597622
1.0: 0.1591852307319641: 18.133912763445657
1.0: 0.18662454187870026: 11.472035439416585
1.0: 0.3863932490348816: 23.468669908312524
1.0: 0.0985475480556488: 13.462850831658608
1.0: 0.30837810039520264: 21.141779448211
1.0: 0.9023780226707458: 65.87947451066417
1.0: 0.9157447218894958: 45.615198718642205
1.0: 0.6071393489837646: 16.82496813537324
1.0: 0.1847979873418808: 8.575788486885495
1.0: 0.9955897331237793: 47.83711959914362
1.0: 0.22896252572536469: 16.12624597950781
1.0: 0.2924194931983948: 24.499631490234915
1.0: 0.8407078981399536: 41.76829686384827
0.0: 0.136539027094841: 12.976080671473913
0.0: 0.04907090216875076: 91.0463691387235
0.0: 0.23733122646808624: 13.163048261208964
0.0: 0.03671581670641899: 23.56660134522154
0.0: 0.05841774120926857: 31.33186540164848
0.0: 0.05650637298822403: 31.17278160376544
0.0: 0.053949758410453796: 8.26348695831958
0.0: 0.04710507020354271: 15.679618357342928
0.0: 0.11316685378551483: 11.760468554987495
0.0: 0.35732483863830566: 11.829642549997661
0.0: 0.022460486739873886: 8.886858622937131
0.0: 0.03447912633419037: 14.641267176044968
0.0: 0.1520802229642868: 34.38811934844386
0.0: 0.16967998445034027: 25.375110543856426
0.0: 0.02528105303645134: 10.130638118567136
0.0: 0.08105362206697464: 21.786526587754192
0.0: 0.2240573614835739: 52.596805131665754
0.0: 0.03172064572572708: 18.329722758197683
0.0: 0.20114558935165405: 34.40907977881637
0.0: 0.17294710874557495: 3.578090822996772
0.0: 0.19316808879375458: 18.084530116202977
0.0: 0.15131446719169617: 44.13899051557284
0.0: 0.26833412051200867: 14.528501458746149
0.0: 0.13892602920532227: 28.481379387559922
0.0: 0.02455768547952175: 12.249247965681649
0.0: 0.028870761394500732: 64.40699162714806
0.0: 0.11284419149160385: 16.35361645186491
0.0: 0.1098262295126915: 49.414014580354134
0.0: 0.1925755888223648: 8.07704332984985
0.0: 0.18854473531246185: 20.851292679283873
0.0: 0.15103480219841003: 18.675963154868885
0.0: 0.06917940080165863: 17.387321048121017
0.0: 0.20429079234600067: 21.216299791383356
